id,nombre,fecha_nacimiento,email,telefono,direcciones,riesgo_acumulado,rol
caf7de8e-76f9-4e65-a8ea-b96efc4ad760,Cliente_1729,1992-08-15,cliente_1729@example.com,+37-191-4302628,"[""Calle Falsa 696""]",36.99,regular
e046b3f0-f622-4ee5-a3e2-7270049d81f1,Cliente_1730,1983-03-02,cliente_1730@example.com,+17-394-6068893,"[""Calle del Sol 265""]",96.09,regular
687eb3f8-4da4-4859-9385-9dc04cf3ff67,Cliente_1731,2000-10-11,cliente_1731@mail.com,+76-638-2242169,"[""Calle Falsa 22""]",5.73,regular
3106eb9d-7be9-4e66-8b66-ab12f8fdc02b,Cliente_1732,1976-06-27,cliente_1732@test.org,+65-958-7485598,"[""Av. Siempre Viva 755""]",92.58,regular
76dd2cee-de4d-4198-a553-ee0ee62d0fe0,Cliente_1733,1950-10-25,cliente_1733@example.com,+42-829-6327727,"[""Av. Siempre Viva 825""]",80.47,regular
80a16ecb-b1e5-48bd-8644-bdc80e93bf5b,Cliente_1734,1963-06-10,cliente_1734@mail.com,+28-613-7115336,"[""Av. Siempre Viva 149""]",47.39,regular
ccf902f9-5f26-44be-85d5-9a66f6fbe00d,Cliente_1735,1998-02-06,cliente_1735@mail.com,+13-452-5026818,"[""Calle Falsa 711""]",56.69,regular
e0929d5b-53ec-47e7-86de-92a5241a720c,Cliente_1736,1983-03-13,cliente_1736@example.com,+43-427-2511558,"[""Av. Siempre Viva 1""]",34.92,regular
f349dfb9-cb73-4338-a27d-b4e51fe79d34,Cliente_1737,1962-08-24,cliente_1737@mail.com,+93-932-5977614,"[""Av. Los Pinos 542""]",21.06,regular
8cb716f2-26bc-4482-8900-e650bb376ae7,Cliente_1738,1974-08-16,cliente_1738@test.org,+3-854-8365767,"[""Calle Falsa 204""]",12.14,regular
36080090-b2ca-461e-a91c-fd5a4a78df56,Cliente_1739,1960-09-16,cliente_1739@mail.com,+92-962-8683817,"[""Calle del Sol 171""]",56.63,regular
0029c2c7-88fb-4e46-bdb9-70a28369d96c,Cliente_1740,1973-01-22,cliente_1740@mail.com,+76-200-2174860,"[""Calle Falsa 165""]",82.99,regular
910b3b53-1859-499b-9701-91e0e01f51f0,Cliente_1741,1960-07-11,cliente_1741@mail.com,+20-917-6603186,"[""Calle Falsa 178""]",46.32,regular
6ae8e553-f1be-4da3-9797-0e950c738eec,Cliente_1742,1982-05-30,cliente_1742@test.org,+66-690-4447596,"[""Calle del Sol 184""]",19.01,regular
e80cb0b1-4ca2-4345-bbb7-1968910124e9,Cliente_1743,1997-08-28,cliente_1743@mail.com,+95-499-3094272,"[""Calle Falsa 189""]",76.03,regular
8986137a-4451-4ee2-abbc-5b6b028f9bb8,Cliente_1744,1957-12-22,cliente_1744@example.com,+11-244-3542558,"[""Calle del Sol 598""]",25.88,regular
aeeb7453-debd-4330-bddd-63d0c4831ed4,Cliente_1745,1969-02-15,cliente_1745@mail.com,+38-744-1515696,"[""Calle del Sol 456""]",41.11,regular
c9dbe885-d2ed-4992-bc90-6f4bffe5355f,Cliente_1746,1973-11-23,cliente_1746@example.com,+74-302-4802310,"[""Av. Los Pinos 793""]",69.11,regular
ba2fd841-eee9-4ade-97cc-10d2e66e3ceb,Cliente_1747,1973-07-20,cliente_1747@mail.com,+10-615-4016569,"[""Av. Siempre Viva 416""]",69.74,regular
d53012d5-3b1b-4c70-b2d0-81886c878851,Cliente_1748,1984-11-15,cliente_1748@test.org,+39-834-6328012,"[""Calle del Sol 34""]",15.15,regular
4863efbc-71e2-4535-a8ca-28a720a94985,Cliente_1749,1964-12-14,cliente_1749@mail.com,+32-542-2082177,"[""Calle del Sol 236""]",13.86,regular
644185ba-0366-48be-b3be-25f075967d8d,Cliente_1750,1981-08-21,cliente_1750@mail.com,+27-429-6276094,"[""Calle Falsa 704""]",44.84,regular
80786de2-2102-430a-8fb4-e852a6544078,Cliente_1751,1961-05-29,cliente_1751@mail.com,+20-264-2761415,"[""Av. Los Pinos 213""]",56.24,regular
ab2e844e-f3e7-46c0-bfb4-3527114590a9,Cliente_1752,1994-07-03,cliente_1752@example.com,+29-409-4166436,"[""Av. Siempre Viva 993""]",63.09,regular
514d7371-b402-4925-9694-79573ecf14a0,Cliente_1753,1978-08-18,cliente_1753@example.com,+65-176-1749562,"[""Calle del Sol 533""]",61.09,regular
2f0fc540-68da-4ea4-9ade-edbaf2ac797c,Cliente_1754,1985-02-21,cliente_1754@mail.com,+94-498-1768126,"[""Av. Siempre Viva 581""]",74.31,regular
61e57d6f-e245-4f4b-be6a-c39925770f77,Cliente_1755,1962-11-01,cliente_1755@example.com,+65-833-9093236,"[""Av. Los Pinos 699""]",47.86,regular
303dfa30-2fd4-4836-b0db-77c29c497119,Cliente_1756,1991-02-14,cliente_1756@mail.com,+99-371-5592583,"[""Av. Siempre Viva 957""]",28.13,regular
30460c13-2e35-495d-8cd7-667b9ce7551a,Cliente_1757,1960-02-15,cliente_1757@mail.com,+77-325-6410886,"[""Calle del Sol 205""]",37.93,regular
a521308b-c5b6-4595-bc9d-fef8510941df,Cliente_1758,1967-12-09,cliente_1758@mail.com,+67-608-8236729,"[""Av. Los Pinos 158""]",0.27,regular
cd593e60-14fb-4f94-a05f-984b2c2ade0d,Cliente_1759,1978-11-05,cliente_1759@example.com,+20-191-1161353,"[""Av. Los Pinos 344""]",88.38,regular
2a77a7eb-c322-40e5-97e9-112e5d79c1ed,Cliente_1760,1971-04-15,cliente_1760@example.com,+19-922-1213091,"[""Calle del Sol 533""]",47.41,regular
c23430eb-0304-4da0-8de3-7c6e50422ef0,Cliente_1761,1992-12-25,cliente_1761@example.com,+42-382-8369394,"[""Calle Falsa 629""]",72.43,regular
d8c9113d-2661-4b56-8e60-d591b34182b2,Cliente_1762,1954-05-06,cliente_1762@test.org,+25-776-4315802,"[""Av. Siempre Viva 73""]",9.98,regular
7ba28c0e-1137-47a1-b7e1-6972221e5a8e,Cliente_1763,1970-10-08,cliente_1763@test.org,+93-713-9643616,"[""Calle del Sol 307""]",7.62,regular
20598ecb-8615-447e-86ed-c54ba10dc5f0,Cliente_1764,1980-07-01,cliente_1764@test.org,+22-155-3742360,"[""Calle Falsa 724""]",59.55,regular
612aee9b-ceb9-413c-9a46-d32f56772819,Cliente_1765,1991-05-14,cliente_1765@mail.com,+73-534-8701420,"[""Calle del Sol 417""]",50.55,regular
938c1718-f09f-4d1a-bf78-36a0c62790fe,Cliente_1766,1960-02-20,cliente_1766@example.com,+57-382-5094264,"[""Av. Los Pinos 606""]",80.87,regular
f9490bca-3337-4124-acd6-1898a7cf31c8,Cliente_1767,1965-05-14,cliente_1767@test.org,+26-364-3020175,"[""Av. Los Pinos 510""]",13.61,regular
38a24a14-5907-45d6-a04c-c47c9997c030,Cliente_1768,1978-02-12,cliente_1768@example.com,+60-711-4194713,"[""Av. Siempre Viva 663""]",72.98,regular
204a71cd-2913-4aa8-b60b-f7dabc8da753,Cliente_1769,1989-10-07,cliente_1769@test.org,+16-423-9237891,"[""Calle del Sol 982""]",14.72,regular
1664c6dc-267c-4782-be5f-b74f5d63159e,Cliente_1770,1961-11-22,cliente_1770@mail.com,+85-140-6476841,"[""Av. Siempre Viva 409""]",55.91,regular
9aae4ebf-1a97-46da-aabf-e1520dc3f215,Cliente_1771,1987-07-28,cliente_1771@test.org,+87-427-9675704,"[""Av. Siempre Viva 949""]",78.42,regular
4206e962-0295-4bbf-8afa-d4aad740168d,Cliente_1772,1977-05-07,cliente_1772@example.com,+8-537-8776797,"[""Calle Falsa 912""]",56.64,regular
c0146436-3c1f-415d-82a9-6dd8190309ba,Cliente_1773,1964-10-18,cliente_1773@test.org,+19-216-2704359,"[""Av. Siempre Viva 401""]",61.77,regular
d2dee283-6619-4d90-969d-28f22f043fcf,Cliente_1774,1984-10-17,cliente_1774@example.com,+60-849-4787285,"[""Calle del Sol 959""]",3.61,regular
7492b74f-2ff0-495d-b7d3-49cf8ee4fcf6,Cliente_1775,1973-09-30,cliente_1775@test.org,+59-635-9278850,"[""Calle del Sol 120""]",82.25,regular
3981d13b-76be-4489-91f0-292e71fd9208,Cliente_1776,1963-10-07,cliente_1776@mail.com,+82-175-4853002,"[""Av. Los Pinos 382""]",55.73,regular
60553fd7-71a4-4826-8897-72f99cd825d1,Cliente_1777,1967-02-26,cliente_1777@mail.com,+69-171-7301789,"[""Calle Falsa 584""]",66.0,regular
a7a4adaa-5c82-4550-8c06-6daefd1af140,Cliente_1778,1992-01-15,cliente_1778@mail.com,+41-829-9947782,"[""Av. Siempre Viva 250""]",42.69,regular
fa9d87d7-b70f-496c-8c62-1c68c2b51821,Cliente_1779,1957-05-12,cliente_1779@test.org,+35-641-7547052,"[""Calle Falsa 897""]",78.55,regular
9969e600-45af-4ed1-9729-c56e6c50a2b7,Cliente_1780,1955-06-21,cliente_1780@example.com,+39-559-2948293,"[""Av. Siempre Viva 493""]",92.86,regular
4cee6043-0da5-4e06-93a8-f1f66b01c1c6,Cliente_1781,1999-07-27,cliente_1781@example.com,+81-689-5697291,"[""Calle Falsa 941""]",38.2,regular
dfca5adb-7df3-47cd-8cf9-5c7b1160650b,Cliente_1782,1981-09-18,cliente_1782@mail.com,+57-411-8181348,"[""Calle del Sol 479""]",23.39,regular
af2d7fee-a222-4ae8-945c-48bc863a0643,Cliente_1783,1966-10-28,cliente_1783@example.com,+63-989-3912668,"[""Calle del Sol 690""]",58.0,regular
c444c337-8cee-4d09-99ac-53e89592d16f,Cliente_1784,1958-07-11,cliente_1784@example.com,+41-691-6036078,"[""Av. Los Pinos 299""]",83.53,regular
bb8e6880-1c23-445e-9c55-8ec49fca4732,Cliente_1785,1968-01-29,cliente_1785@test.org,+92-698-7618310,"[""Av. Los Pinos 91""]",94.55,regular
4d524d80-4e88-4566-8132-2b25d780cfaf,Cliente_1786,1981-02-16,cliente_1786@test.org,+35-834-1745106,"[""Calle del Sol 196""]",51.68,regular
c501c91d-f529-4ae5-9d97-ae54a71a44a7,Cliente_1787,1971-06-22,cliente_1787@test.org,+93-373-1318829,"[""Calle del Sol 729""]",19.52,regular
4621bbe5-2012-44f4-be0e-873aa07413e3,Cliente_1788,1974-04-11,cliente_1788@mail.com,+66-983-3678515,"[""Av. Siempre Viva 458""]",18.13,regular
ad301841-4acf-4bf7-94e3-8c339cf8cc98,Cliente_1789,1988-07-10,cliente_1789@mail.com,+43-398-1476515,"[""Calle del Sol 966""]",14.79,regular
c393fd78-739e-44d3-9673-97604c2df7ab,Cliente_1790,1994-10-21,cliente_1790@test.org,+64-160-1304317,"[""Calle Falsa 331""]",21.42,regular
c6335be1-3382-4bfe-acc7-dfa84fca732e,Cliente_1791,1974-03-16,cliente_1791@example.com,+34-755-3564972,"[""Av. Los Pinos 953""]",68.09,regular
4176ccab-2486-4214-9cc5-b5807bbfb90e,Cliente_1792,1955-02-09,cliente_1792@example.com,+34-738-6350269,"[""Calle del Sol 302""]",96.56,regular
53a6de79-ca35-446c-bdcb-114e5dbffbe4,Cliente_1793,1952-10-20,cliente_1793@test.org,+84-332-7695584,"[""Av. Los Pinos 322""]",97.59,regular
ab624f78-1031-440a-81a3-d8c05743bf00,Cliente_1794,1997-08-18,cliente_1794@example.com,+15-158-2857725,"[""Av. Los Pinos 714""]",53.49,regular
73bda11b-ee36-43f7-978d-90b29ab64615,Cliente_1795,1983-12-11,cliente_1795@mail.com,+16-748-3482284,"[""Av. Los Pinos 516""]",17.92,regular
950cca75-23fb-4001-ab37-e80c2572a8c5,Cliente_1796,1953-10-29,cliente_1796@mail.com,+25-777-1021669,"[""Calle Falsa 130""]",22.92,regular
f67e04ad-a8e5-44e1-9885-69a198b2a214,Cliente_1797,1972-10-28,cliente_1797@test.org,+37-124-6927471,"[""Calle del Sol 942""]",50.33,regular
87213b93-7cbd-447e-8250-8f48501ce54b,Cliente_1798,2000-01-05,cliente_1798@test.org,+12-667-4108851,"[""Av. Siempre Viva 617""]",39.0,regular
50b2a14b-aee4-4fcc-896e-814bd73dbcec,Cliente_1799,1986-09-10,cliente_1799@example.com,+22-865-1731869,"[""Calle del Sol 424""]",13.48,regular
f17e32cc-c826-49fd-ae54-57a98039b532,Cliente_1800,1998-10-05,cliente_1800@mail.com,+11-707-9205907,"[""Av. Siempre Viva 744""]",26.48,regular
1a9020ea-6724-4c3c-9c9e-231ee52c3fa8,Cliente_1801,2000-09-18,cliente_1801@test.org,+78-949-9280691,"[""Calle del Sol 172""]",22.1,regular
67443f9c-7f15-4142-a2ce-50de6bb5404f,Cliente_1802,1977-06-17,cliente_1802@mail.com,+77-813-1977862,"[""Calle Falsa 882""]",32.94,regular
94470380-a3a6-488f-a89a-dc670b04e37e,Cliente_1803,1952-01-23,cliente_1803@test.org,+97-885-8039241,"[""Calle Falsa 508""]",14.64,regular
254ab392-203c-41c1-9c61-6705d3376ab6,Cliente_1804,1958-03-25,cliente_1804@test.org,+73-170-9602319,"[""Calle del Sol 646""]",92.34,regular
6266a13f-161e-4acb-ba59-5744fee1fc74,Cliente_1805,1988-08-25,cliente_1805@example.com,+86-622-6907482,"[""Calle del Sol 408""]",86.36,regular
83745dfc-c0f1-4e5b-89f5-5ced70bfd07e,Cliente_1806,1962-09-05,cliente_1806@test.org,+19-410-4642871,"[""Calle del Sol 436""]",98.66,regular
bf236d06-fedb-48f6-9d82-bd669bb2cd75,Cliente_1807,1999-05-11,cliente_1807@mail.com,+15-545-2422642,"[""Calle Falsa 619""]",10.93,regular
8d9653d9-c705-4182-a912-66ff32b5deb9,Cliente_1808,1966-01-17,cliente_1808@mail.com,+37-540-3885986,"[""Av. Los Pinos 175""]",72.36,regular
eb65858f-4b8b-4eeb-897a-180ad301d4a3,Cliente_1809,1959-12-10,cliente_1809@example.com,+41-822-4692912,"[""Av. Los Pinos 840""]",99.88,regular
8f256afc-be2c-47b5-baf8-0e4bb58194f4,Cliente_1810,1953-12-30,cliente_1810@example.com,+68-404-4820290,"[""Av. Los Pinos 145""]",79.33,regular
8603fc77-d7cd-4503-80af-f9297ac258d8,Cliente_1811,1967-12-28,cliente_1811@mail.com,+64-421-4889708,"[""Av. Siempre Viva 434""]",29.96,regular
269ba12c-d1c6-4f81-aecb-8bb26ef2a178,Cliente_1812,1963-04-22,cliente_1812@example.com,+76-595-2818188,"[""Calle Falsa 884""]",79.41,regular
97ec979e-65b8-4282-8d85-7eb7ff5975d7,Cliente_1813,1958-10-03,cliente_1813@example.com,+9-567-5533047,"[""Calle del Sol 570""]",13.76,regular
d761d0c7-2fbd-44e1-aae2-0a6a51432f04,Cliente_1814,1982-04-13,cliente_1814@mail.com,+7-241-3055335,"[""Calle del Sol 720""]",49.64,regular
1b6ce3ab-4f2d-4932-b7b4-5a0347f84f77,Cliente_1815,1969-11-28,cliente_1815@mail.com,+63-322-3717795,"[""Calle Falsa 208""]",54.99,regular
49452139-2f12-480a-9acc-9bd5751a4bd0,Cliente_1816,1963-08-26,cliente_1816@mail.com,+9-180-8301501,"[""Calle Falsa 934""]",93.8,regular
58b3f6ae-56fc-4867-80a9-810c32b2eeeb,Cliente_1817,1981-12-24,cliente_1817@example.com,+95-711-6229694,"[""Av. Los Pinos 386""]",91.03,regular
c85003a3-f7ae-4749-af5d-ee832eaebbcd,Cliente_1818,1956-09-16,cliente_1818@test.org,+58-428-9177077,"[""Calle del Sol 980""]",67.76,regular
ff72e855-d9e0-4669-abf7-199c917a75cf,Cliente_1819,1999-07-20,cliente_1819@mail.com,+83-149-1706880,"[""Calle Falsa 15""]",9.06,regular
5a18c0dd-df6f-41e5-a7ee-0ce0b6c44542,Cliente_1820,1975-11-02,cliente_1820@example.com,+41-726-7467225,"[""Calle Falsa 371""]",80.92,regular
67994954-80dc-46dc-95cb-d724f6f08a07,Cliente_1821,2000-08-10,cliente_1821@example.com,+58-461-9783239,"[""Calle Falsa 753""]",15.3,regular
da8f91c1-355e-498c-8a9d-e0e142036de2,Cliente_1822,1986-05-03,cliente_1822@example.com,+45-608-3726439,"[""Calle del Sol 922""]",75.86,regular
c6ea372b-9301-4f3b-bf23-1ab331dd843d,Cliente_1823,1967-06-16,cliente_1823@mail.com,+44-815-6623997,"[""Calle del Sol 233""]",29.32,regular
2eb727b6-59fa-42ac-86f6-4344859f025d,Cliente_1824,1951-06-02,cliente_1824@mail.com,+35-274-4340542,"[""Calle Falsa 172""]",66.77,regular
f9333f02-df0f-4e7f-9a63-6f2dce17f9d6,Cliente_1825,1978-07-20,cliente_1825@example.com,+51-496-7000979,"[""Av. Los Pinos 839""]",2.66,regular
3f3dcd26-8210-46de-aba4-46d286b065a0,Cliente_1826,1958-01-10,cliente_1826@example.com,+71-984-3260971,"[""Av. Los Pinos 150""]",45.87,regular
1c0d8263-9a67-47aa-bbef-f2b855b29487,Cliente_1827,1989-07-15,cliente_1827@example.com,+95-285-6575863,"[""Av. Siempre Viva 222""]",32.31,regular
533daa28-446f-497d-86e0-1616179c8384,Cliente_1828,1998-07-16,cliente_1828@test.org,+87-848-6696899,"[""Av. Los Pinos 215""]",34.56,regular
4cbff03a-7eed-43b8-aec5-efd8147a214b,Cliente_1829,1978-06-11,cliente_1829@mail.com,+74-927-5712070,"[""Calle del Sol 693""]",91.65,regular
6a9c9d09-31c1-4a1e-8f50-560716a57340,Cliente_1830,1982-09-10,cliente_1830@mail.com,+33-103-9117816,"[""Calle Falsa 343""]",87.1,regular
02506a59-a30d-496d-a3d6-2b79e71580d0,Cliente_1831,1974-01-26,cliente_1831@mail.com,+47-944-7468951,"[""Calle del Sol 85""]",60.63,regular
8a94382d-70e4-4542-9cef-c13d5cc38f23,Cliente_1832,1984-12-26,cliente_1832@example.com,+57-685-1722092,"[""Calle Falsa 992""]",69.66,regular
4379e2c7-21c6-4814-a4d2-4dffafa257d9,Cliente_1833,1952-08-24,cliente_1833@test.org,+50-119-1011034,"[""Av. Siempre Viva 992""]",9.25,regular
9e3263fc-86bf-47eb-82e7-ebf05d27124e,Cliente_1834,1979-02-19,cliente_1834@example.com,+62-234-1894595,"[""Av. Siempre Viva 838""]",97.43,regular
49585706-0416-4e51-933c-e5cadae7778c,Cliente_1835,1951-09-25,cliente_1835@example.com,+56-536-6849317,"[""Calle Falsa 816""]",81.86,regular
952c69b2-bf35-44fd-89a2-d3dc78aa36cd,Cliente_1836,1988-06-02,cliente_1836@test.org,+1-441-6424644,"[""Av. Siempre Viva 44""]",62.28,regular
b5090ff9-2727-45b2-a2d0-3fa0e0db93b1,Cliente_1837,1972-10-11,cliente_1837@mail.com,+18-221-7527581,"[""Av. Siempre Viva 104""]",10.92,regular
27a76280-d4c0-402f-b740-1843cee8db17,Cliente_1838,1982-05-06,cliente_1838@test.org,+58-880-9474856,"[""Calle del Sol 245""]",26.21,regular
c596c4b3-7fe7-4d38-a7f6-d3e9c9144dec,Cliente_1839,1964-05-06,cliente_1839@test.org,+73-888-9868288,"[""Calle del Sol 367""]",31.54,regular
2f541504-a505-4771-a581-3b7555c112cf,Cliente_1840,1950-07-01,cliente_1840@mail.com,+80-567-9877709,"[""Av. Los Pinos 898""]",53.32,regular
23f3f0e7-dfc1-4b4a-8cf7-6373d25a49fe,Cliente_1841,1970-03-14,cliente_1841@mail.com,+42-297-3953113,"[""Av. Siempre Viva 411""]",63.86,regular
630aa489-be35-46ea-ab4b-7e7e1a889149,Cliente_1842,1962-10-13,cliente_1842@test.org,+55-255-9321173,"[""Av. Siempre Viva 985""]",47.72,regular
3dbeb18e-4c92-4002-9b93-f33c15c4d711,Cliente_1843,1982-07-09,cliente_1843@test.org,+52-919-3750932,"[""Calle del Sol 18""]",21.19,regular
26d0bcff-c355-4645-a9d5-3e661d45820c,Cliente_1844,1962-05-07,cliente_1844@test.org,+89-392-2781150,"[""Av. Los Pinos 415""]",21.39,regular
92e4e1e1-991a-45fe-be2f-e8fca36cf24e,Cliente_1845,1992-10-20,cliente_1845@example.com,+6-331-2018819,"[""Calle del Sol 162""]",4.28,regular
01ef73d4-7815-487b-93af-422f2bc6868c,Cliente_1846,1967-03-26,cliente_1846@test.org,+93-286-1765194,"[""Av. Siempre Viva 627""]",50.1,regular
d5ac4647-20fc-43f5-9cd0-cf317f1aecbe,Cliente_1847,1960-06-01,cliente_1847@test.org,+1-981-6593397,"[""Calle Falsa 71""]",57.28,regular
0c579cc8-dfd9-4351-b965-c071a6e0dfc2,Cliente_1848,1951-03-10,cliente_1848@test.org,+21-509-4946151,"[""Calle Falsa 268""]",40.81,regular
7ec04ca8-0230-49e4-9fff-cf3c83b7ebd0,Cliente_1849,1990-02-09,cliente_1849@example.com,+25-822-8997888,"[""Av. Siempre Viva 68""]",78.78,regular
e7a11ffe-42b4-4df5-80de-889371b7a5de,Cliente_1850,1958-02-08,cliente_1850@example.com,+50-247-7361871,"[""Av. Los Pinos 107""]",89.68,regular
271cb4ec-c5f1-4379-a358-322c8c0b6280,Cliente_1851,1960-03-15,cliente_1851@test.org,+89-863-8324362,"[""Av. Los Pinos 174""]",64.5,regular
c38f56dc-c913-4985-a429-37b46cd9a20a,Cliente_1852,1953-07-23,cliente_1852@example.com,+80-187-8767611,"[""Calle Falsa 988""]",61.07,regular
9a3cea75-5c9d-4b6c-bf72-6725f810b26e,Cliente_1853,1995-03-12,cliente_1853@example.com,+42-578-4830030,"[""Av. Siempre Viva 810""]",64.23,regular
910be986-a492-4a7d-b0e6-0fab11897e40,Cliente_1854,1955-01-29,cliente_1854@example.com,+52-373-5202341,"[""Av. Los Pinos 752""]",62.73,regular
49e86c06-75a0-4be2-b384-553111801a36,Cliente_1855,1966-04-21,cliente_1855@example.com,+48-864-4481625,"[""Calle del Sol 936""]",92.06,regular
7364c925-2d71-40f6-8f41-b3f62a5cc677,Cliente_1856,1977-03-19,cliente_1856@mail.com,+71-355-7867246,"[""Av. Los Pinos 538""]",96.18,regular
b91e9a5c-5f15-4951-b0f0-e646535d77d5,Cliente_1857,1966-10-04,cliente_1857@example.com,+54-103-1714253,"[""Av. Siempre Viva 947""]",99.38,regular
028e7c8c-3c3c-4884-a0d2-cfd7e20e30bf,Cliente_1858,1964-12-10,cliente_1858@mail.com,+80-331-5767260,"[""Av. Siempre Viva 745""]",13.41,regular
959d79fe-9bff-4f22-9957-1281bfa22fd8,Cliente_1859,1961-01-17,cliente_1859@example.com,+3-303-9140870,"[""Av. Siempre Viva 151""]",73.33,regular
5ab8cc28-cb48-400b-aff7-387c703d1484,Cliente_1860,1956-03-27,cliente_1860@example.com,+88-536-9050175,"[""Av. Siempre Viva 972""]",42.6,regular
9b01bcfc-ee94-4e9e-b06c-0f94a30df068,Cliente_1861,1970-02-28,cliente_1861@test.org,+69-734-5801528,"[""Calle Falsa 494""]",33.06,regular
577a4218-e8ad-47c5-9dd4-9a6b37600855,Cliente_1862,1969-10-18,cliente_1862@mail.com,+84-299-5732831,"[""Calle Falsa 989""]",78.59,regular
9c27778e-deb5-464a-bb07-fd2cf0ac68af,Cliente_1863,1995-05-03,cliente_1863@mail.com,+17-142-3305415,"[""Av. Siempre Viva 710""]",2.12,regular
172274a3-42eb-4f3f-93d7-b011fcbc4929,Cliente_1864,1987-09-22,cliente_1864@mail.com,+3-277-6140452,"[""Av. Los Pinos 292""]",59.31,regular
3c53716c-4a30-429a-aa65-d977915c58f1,Cliente_1865,1984-05-31,cliente_1865@mail.com,+12-163-8722096,"[""Calle Falsa 581""]",35.56,regular
cb93ff78-2785-4baa-ab17-2295a8218aa8,Cliente_1866,1988-01-31,cliente_1866@mail.com,+71-845-7991663,"[""Calle Falsa 114""]",43.86,regular
6548b47a-d92b-41ae-a14b-200beb00ac5c,Cliente_1867,1994-02-26,cliente_1867@mail.com,+12-740-2021175,"[""Calle del Sol 535""]",9.37,regular
8c076eec-38cf-413f-bd54-d764e99b41d4,Cliente_1868,1962-03-05,cliente_1868@mail.com,+59-349-4563631,"[""Av. Siempre Viva 226""]",62.83,regular
478e2a73-cde2-4a2e-a6cd-b954fccbf514,Cliente_1869,1979-11-03,cliente_1869@example.com,+16-377-1504476,"[""Calle Falsa 63""]",34.65,regular
67f89ff3-13a5-4901-aa61-37f03bc3d147,Cliente_1870,1971-11-28,cliente_1870@mail.com,+16-514-5679932,"[""Calle Falsa 28""]",28.29,regular
ae2d3933-e363-40db-aea0-9da6f78ce22f,Cliente_1871,1957-09-11,cliente_1871@test.org,+82-388-4083075,"[""Calle del Sol 205""]",73.15,regular
55c5d1e0-823a-4f5a-9e8e-e17849dc2861,Cliente_1872,1992-06-28,cliente_1872@example.com,+3-217-9978736,"[""Calle Falsa 215""]",30.1,regular
20a3d636-b36f-4eec-a8be-562b80ae72b2,Cliente_1873,1999-03-19,cliente_1873@test.org,+8-690-3777799,"[""Calle del Sol 657""]",52.28,regular
76657900-c526-42ec-9ac4-da55eaa88406,Cliente_1874,1970-12-24,cliente_1874@mail.com,+37-489-8312674,"[""Av. Siempre Viva 431""]",59.09,regular
cd8933c8-fcc8-4e9b-ae85-496766dda2ea,Cliente_1875,1967-11-20,cliente_1875@mail.com,+6-596-5151739,"[""Av. Los Pinos 785""]",67.83,regular
66c0146a-4971-4062-a8c7-6207fa3217c6,Cliente_1876,1981-09-09,cliente_1876@example.com,+60-153-3614707,"[""Calle Falsa 562""]",64.89,regular
f8f7afa4-f6f4-41d4-9fca-265dc843eb66,Cliente_1877,1959-08-06,cliente_1877@mail.com,+22-531-8808118,"[""Av. Los Pinos 940""]",22.23,regular
8864ca86-5e50-4ec0-9000-2f7f58b29bcc,Cliente_1878,1958-11-20,cliente_1878@mail.com,+70-750-7677984,"[""Calle Falsa 883""]",86.92,regular
d12901b9-601a-4f6b-8619-f7f6b206f854,Cliente_1879,1957-10-08,cliente_1879@example.com,+44-768-5308837,"[""Calle Falsa 362""]",61.59,regular
a01ed4d5-6a4a-47e8-86e2-4fd57224722d,Cliente_1880,1985-01-30,cliente_1880@example.com,+25-975-5643327,"[""Calle del Sol 56""]",88.56,regular
205f5878-5db6-4258-8477-9dfc1148ae1b,Cliente_1881,1979-01-15,cliente_1881@test.org,+57-997-7169486,"[""Calle Falsa 933""]",37.48,regular
891737f8-f42d-40dd-84af-160852ae1e93,Cliente_1882,1952-02-25,cliente_1882@test.org,+17-543-1459473,"[""Calle Falsa 422""]",0.57,regular
d6ee8b92-e974-4d6e-9678-4948b6acff70,Cliente_1883,1964-10-10,cliente_1883@example.com,+87-723-8971552,"[""Calle Falsa 655""]",44.99,regular
4dbe6289-5b9e-429b-ad25-579db648b0e8,Cliente_1884,1988-11-18,cliente_1884@test.org,+39-911-7618978,"[""Calle del Sol 506""]",82.88,regular
76af3690-4d51-4ae0-b60d-e1101be4a373,Cliente_1885,1976-10-24,cliente_1885@test.org,+41-151-7828210,"[""Calle Falsa 193""]",55.04,regular
